timestamp,alert_type,symbol,oi,prev_oi,oi_change_pct,oi_delta,volume_1m,volume_ema_20,cross_direction,message
2026-06-02 11:05:41,Vol,SENSEX 04 JUN 74000 CALL,691260,62920,998.6,628340,10134360,,,"periodic record vol=10,134,360 oi=691,260 (OI chg +628,340 +998.6%)"
2026-06-02 11:05:41,Vol,SENSEX 04 JUN 73900 CALL,187400,13200,1319.7,174200,3493060,,,"periodic record vol=3,493,060 oi=187,400 (OI chg +174,200 +1319.7%)"
2026-06-02 11:05:42,Vol,SENSEX 04 JUN 74100 PUT,421260,148240,184.2,273020,5202480,,,"periodic record vol=5,202,480 oi=421,260 (OI chg +273,020 +184.2%)"
2026-06-02 11:05:43,Vol,SENSEX 04 JUN 74200 PUT,393560,182720,115.4,210840,4074280,,,"periodic record vol=4,074,280 oi=393,560 (OI chg +210,840 +115.4%)"
2026-06-02 11:05:44,Vol,SENSEX 04 JUN 74300 PUT,281220,198620,41.6,82600,2881900,,,"periodic record vol=2,881,900 oi=281,220 (OI chg +82,600 +41.6%)"
2026-06-02 11:06:16,CHAIN_MACRO,NIFTY,,,,,,,,"Chain Activity Check - New CE Vol: +5,855,330 | New PE Vol: +9,272,185"
2026-06-02 11:06:17,CHAIN_MACRO,SENSEX,,,,,,,,"Chain Activity Check - New CE Vol: +86,260 | New PE Vol: +85,580"
2026-06-02 11:07:21,CHAIN_MACRO,NIFTY,,,,,,,,"Chain Activity Check - New CE Vol: +6,080,815 | New PE Vol: +7,713,615"
2026-06-02 11:07:22,CHAIN_MACRO,SENSEX,,,,,,,,"Chain Activity Check - New CE Vol: +94,520 | New PE Vol: +73,540"
2026-06-02 11:08:22,CHAIN_MACRO,NIFTY,,,,,,,,"Chain Activity Check - New CE Vol: +6,435,455 | New PE Vol: +9,476,610"
2026-06-02 11:08:23,CHAIN_MACRO,SENSEX,,,,,,,,"Chain Activity Check - New CE Vol: +74,480 | New PE Vol: +94,860"
2026-06-02 11:09:24,CHAIN_MACRO,NIFTY,,,,,,,,"Chain Activity Check - New CE Vol: +4,327,050 | New PE Vol: +7,969,455"
2026-06-02 11:09:25,CHAIN_MACRO,SENSEX,,,,,,,,"Chain Activity Check - New CE Vol: +43,280 | New PE Vol: +72,820"
2026-06-02 11:10:12,Reject,SENSEX 04 JUN 74000 PUT,1227080,1136260,8.0,90820,,,ABOVE,"OI poll change +8.0% vs last scan (OI chg +90,820 | oi=1,227,080, was=1,136,260)"
2026-06-02 11:10:28,CHAIN_MACRO,NIFTY,,,,,,,,"Chain Activity Check - New CE Vol: +4,566,120 | New PE Vol: +8,052,135"
2026-06-02 11:10:28,CHAIN_MACRO,SENSEX,,,,,,,,"Chain Activity Check - New CE Vol: +54,860 | New PE Vol: +82,420"
2026-06-02 11:10:43,Vol,NIFTY 02 JUN 23300 CALL,25284675,835900,2924.8,24448775,649461800,,,"periodic record vol=649,461,800 oi=25,284,675 (OI chg +24,448,775 +2924.8%)"
2026-06-02 11:10:44,Vol,NIFTY 02 JUN 23250 CALL,7240610,228605,3067.3,7012005,266611410,,,"periodic record vol=266,611,410 oi=7,240,610 (OI chg +7,012,005 +3067.3%)"
2026-06-02 11:10:45,Vol,NIFTY 02 JUN 23200 CALL,5249920,294580,1682.2,4955340,161227950,,,"periodic record vol=161,227,950 oi=5,249,920 (OI chg +4,955,340 +1682.2%)"
2026-06-02 11:10:45,Vol,NIFTY 02 JUN 23300 PUT,32847295,6788795,383.8,26058500,708912035,,,"periodic record vol=708,912,035 oi=32,847,295 (OI chg +26,058,500 +383.8%)"
2026-06-02 11:10:46,Vol,NIFTY 02 JUN 23350 PUT,11641370,4064905,186.4,7576465,312768820,,,"periodic record vol=312,768,820 oi=11,641,370 (OI chg +7,576,465 +186.4%)"
2026-06-02 11:10:47,Vol,NIFTY 02 JUN 23400 PUT,7717125,7499050,2.9,218075,188095180,,,"periodic record vol=188,095,180 oi=7,717,125 (OI chg +218,075 +2.9%)"
2026-06-02 11:10:47,Vol,SENSEX 04 JUN 74000 CALL,699680,62920,1012.0,636760,10306760,,,"periodic record vol=10,306,760 oi=699,680 (OI chg +636,760 +1012.0%)"
2026-06-02 11:10:48,Vol,SENSEX 04 JUN 73900 CALL,190440,13200,1342.7,177240,3535200,,,"periodic record vol=3,535,200 oi=190,440 (OI chg +177,240 +1342.7%)"
2026-06-02 11:10:49,Vol,SENSEX 04 JUN 73800 CALL,108640,11980,806.8,96660,2062320,,,"periodic record vol=2,062,320 oi=108,640 (OI chg +96,660 +806.8%)"
2026-06-02 11:10:49,Vol,SENSEX 04 JUN 74000 PUT,1227080,502620,144.1,724460,12515740,,,"periodic record vol=12,515,740 oi=1,227,080 (OI chg +724,460 +144.1%)"
2026-06-02 11:10:50,Vol,SENSEX 04 JUN 74100 PUT,440120,148240,196.9,291880,5396440,,,"periodic record vol=5,396,440 oi=440,120 (OI chg +291,880 +196.9%)"
