start_Time_IST,open,high,low,close,volume
2026-05-22 14:18:00+05:30,23769.1,23772.75,23764.5,23765.9,653578.0
2026-05-22 14:19:00+05:30,23765.15,23767.7,23761.35,23761.4,457979.0
2026-05-22 14:20:00+05:30,23761.4,23763.4,23753.05,23754.35,852695.0
2026-05-22 14:21:00+05:30,23755.1,23756.95,23748.6,23750.05,585540.0
2026-05-22 14:22:00+05:30,23749.85,23758.0,23749.85,23756.5,570809.0
2026-05-22 14:23:00+05:30,23756.6,23766.2,23756.6,23765.65,590790.0
2026-05-22 14:24:00+05:30,23765.9,23766.5,23759.35,23760.0,485955.0
2026-05-22 14:25:00+05:30,23759.85,23764.65,23757.3,23762.5,542797.0
2026-05-22 14:26:00+05:30,23762.35,23765.45,23757.0,23757.0,750399.0
2026-05-22 14:27:00+05:30,23757.2,23759.95,23754.65,23758.5,668016.0
2026-05-22 14:28:00+05:30,23758.35,23759.25,23751.05,23751.05,910180.0
2026-05-22 14:29:00+05:30,23751.1,23752.5,23739.1,23739.3,795281.0
2026-05-22 14:30:00+05:30,23739.4,23741.0,23721.2,23740.8,1682224.0
2026-05-22 14:31:00+05:30,23741.5,23746.25,23737.0,23742.55,806034.0
2026-05-22 14:32:00+05:30,23742.25,23751.05,23742.25,23748.95,574942.0
2026-05-22 14:33:00+05:30,23749.0,23749.85,23744.35,23748.55,664952.0
2026-05-22 14:34:00+05:30,23748.3,23752.5,23744.45,23745.25,908933.0
2026-05-22 14:35:00+05:30,23745.1,23746.45,23740.4,23744.25,818877.0
2026-05-22 14:36:00+05:30,23743.8,23748.2,23738.5,23741.85,764763.0
2026-05-22 14:37:00+05:30,23742.35,23744.35,23728.7,23728.95,707053.0
2026-05-22 14:38:00+05:30,23728.35,23731.7,23724.5,23725.6,674200.0
2026-05-22 14:39:00+05:30,23725.6,23726.75,23720.65,23723.9,790614.0
2026-05-22 14:40:00+05:30,23723.3,23730.65,23723.2,23728.95,781777.0
2026-05-22 14:41:00+05:30,23730.0,23731.4,23721.5,23723.8,674264.0
